code_facture,code_client,date_commande,ref_commercial,societe,mois,annee,annee_mois,jour_semaine,trimestre
V24-FAC+04487,CLT080892,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04488,CLT110797,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04489,CLT080892,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04490,CLT110797,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04491,CLT108280,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04492,CLT106986,2024-06-27,ME,LSAT,6,2024,2024-06,3,2
V24-FAC+04493,CLT109417,2024-06-27,ASO,LSAT,6,2024,2024-06,3,2
V24-FAC+04494,CLT081828,2024-06-27,MH,LSAT,6,2024,2024-06,3,2
V24-FAC+04496,CLT112606,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04497,CLT107149,2024-06-27,MH,LSAT,6,2024,2024-06,3,2
V24-FAC+04498,CLT107812,2024-06-27,BY,LSAT,6,2024,2024-06,3,2
V24-FAC+04499,CLT111011,2024-06-27,BY,LSAT,6,2024,2024-06,3,2
V24-FAC+04500,CLT109001,2024-06-27,BY,LSAT,6,2024,2024-06,3,2
V24-FAC+04501,CLT091206,2024-06-27,ML,LSAT,6,2024,2024-06,3,2
V24-FAC+04502,CLT112101,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04503,CLT112101,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04504,CLT105703,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04505,CLT107942,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04506,CLT112492,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04507,CLT110823,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04508,CLT099558,2024-06-27,ASO,LSAT,6,2024,2024-06,3,2
V24-FAC+04509,CLT070730,2024-06-27,LSAT,LSAT,6,2024,2024-06,3,2
V24-FAC+04510,CLT110823,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04511,CLT112101,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04512,CLT099558,2024-06-27,ASO,LSAT,6,2024,2024-06,3,2
V24-FAC+04513,CLT112492,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04514,CLT112101,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04515,CLT112538,2024-06-27,ASO,LSAT,6,2024,2024-06,3,2
V24-FAC+04516,CLT100521,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04517,CLT106158,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04518,CLT105229,2024-06-27,ASO,LSAT,6,2024,2024-06,3,2
V24-FAC+04519,CLT100997,2024-06-27,CZ,LSAT,6,2024,2024-06,3,2
V24-FAC+04520,CLT068613,2024-06-27,IBD,LSAT,6,2024,2024-06,3,2
V24-FAC+04522,CLT012878,2024-06-27,IBD,LSAT,6,2024,2024-06,3,2
V24-FAC+04523,CLT110685,2024-06-27,LSAT,LSAT,6,2024,2024-06,3,2
V24-FAC+04524,CLT107898,2024-06-28,BY,LSAT,6,2024,2024-06,4,2
V24-FAC+04525,CLT110509,2024-06-28,MH,LSAT,6,2024,2024-06,4,2
V24-FAC+04526,CLT108307,2024-06-28,CZ,LSAT,6,2024,2024-06,4,2
V24-FAC+04527,CLT108307,2024-06-28,CZ,LSAT,6,2024,2024-06,4,2
V24-FAC+04528,CLT102370,2024-06-28,BY,LSAT,6,2024,2024-06,4,2
V24-FAC+04529,CLT107591,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04530,CLT107766,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04531,CLT107561,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04532,CLT046190,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04533,CLT092649,2024-06-28,ML,LSAT,6,2024,2024-06,4,2
V24-FAC+04534,CLT103431,2024-06-28,FJR,LSAT,6,2024,2024-06,4,2
V24-FAC+04535,CLT092649,2024-06-28,ML,LSAT,6,2024,2024-06,4,2
V24-FAC+04536,CLT103431,2024-06-28,FJR,LSAT,6,2024,2024-06,4,2
V24-FAC+04538,CLT106233,2024-06-28,SE,LSAT,6,2024,2024-06,4,2
V24-FAC+04539,CLT091206,2024-06-28,ML,LSAT,6,2024,2024-06,4,2
V24-FAC+04540,CLT110970,2024-06-28,FJR,LSAT,6,2024,2024-06,4,2
V24-FAC+04541,CLT110970,2024-06-28,FJR,LSAT,6,2024,2024-06,4,2
V24-FAC+04542,CLT110817,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04543,CLT106115,2024-06-28,FJR,LSAT,6,2024,2024-06,4,2
V24-FAC+04544,CLT111854,2024-06-28,ML,LSAT,6,2024,2024-06,4,2
V24-FAC+04545,CLT091206,2024-06-28,ML,LSAT,6,2024,2024-06,4,2
V24-FAC+04546,CLT099780,2024-06-28,IS,LSAT,6,2024,2024-06,4,2
V24-FAC+04547,CLT108576,2024-06-28,MH,LSAT,6,2024,2024-06,4,2
V24-FAC+04548,CLT106195,2024-07-01,FJR,LSAT,7,2024,2024-07,0,3
V24-FAC+04549,CLT101092,2024-07-01,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04550,CLT096077,2024-07-01,SE,LSAT,7,2024,2024-07,0,3
V24-FAC+04551,CLT112355,2024-07-01,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04552,CLT112355,2024-07-01,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04553,CLT112476,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04554,CLT112476,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04555,CLT107561,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04556,CLT107561,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04557,CLT102268,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04558,CLT111330,2024-07-01,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04559,CLT082902,2024-07-01,SE,LSAT,7,2024,2024-07,0,3
V24-FAC+04560,CLT112429,2024-07-01,ME,LSAT,7,2024,2024-07,0,3
V24-FAC+04561,CLT111615,2024-07-01,ME,LSAT,7,2024,2024-07,0,3
V24-FAC+04562,CLT011712,2024-07-01,ML,LSAT,7,2024,2024-07,0,3
V24-FAC+04563,CLT111003,2024-07-01,BY,LSAT,7,2024,2024-07,0,3
V24-FAC+04564,CLT111003,2024-07-01,BY,LSAT,7,2024,2024-07,0,3
V24-FAC+04565,CLT011712,2024-07-01,ML,LSAT,7,2024,2024-07,0,3
V24-FAC+04567,CLT026177,2024-07-01,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04568,CLT110314,2024-07-01,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04569,CLT030954,2024-07-01,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04570,CLT110797,2024-07-01,ME,LSAT,7,2024,2024-07,0,3
V24-FAC+04571,CLT110685,2024-07-01,LSAT,LSAT,7,2024,2024-07,0,3
V24-FAC+04572,CLT110478,2024-07-01,ME,LSAT,7,2024,2024-07,0,3
V24-FAC+04573,CLT111752,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04574,CLT111752,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04575,CLT071425,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04576,CLT098037,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04577,CLT110824,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04578,CLT107418,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04579,CLT110998,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04580,CLT110996,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04581,CLT110998,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04582,CLT112042,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04583,CLT101926,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04584,CLT112042,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04585,CLT100521,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04586,CLT109827,2024-07-02,BY,LSAT,7,2024,2024-07,1,3
V24-FAC+04587,CLT109827,2024-07-02,BY,LSAT,7,2024,2024-07,1,3
V24-FAC+04588,CLT108070,2024-07-02,BY,LSAT,7,2024,2024-07,1,3
V24-FAC+04589,CLT107423,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04590,CLT107766,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04591,CLT110824,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04592,CLT111246,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04593,CLT111246,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04594,CLT111246,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04595,CLT110824,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04596,CLT110824,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04597,CLT107561,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04598,CLT107423,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04599,CLT112568,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04600,CLT107766,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04601,CLT107561,2024-07-02,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04602,CLT112285,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04603,CLT107590,2024-07-02,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04604,CLT109532,2024-07-02,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04605,CLT091206,2024-07-02,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04606,CLT098330,2024-07-02,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04607,CLT109532,2024-07-02,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04608,CLT103129,2024-07-02,IBD,LSAT,7,2024,2024-07,1,3
V24-FAC+04609,CLT103129,2024-07-02,IBD,LSAT,7,2024,2024-07,1,3
V24-FAC+04610,CLT098308,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04611,CLT111991,2024-07-02,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04612,CLT109335,2024-07-02,BY,LSAT,7,2024,2024-07,1,3
V24-FAC+04613,CLT103725,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04614,CLT103725,2024-07-02,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04615,CLT103872,2024-07-02,CZ,LSAT,7,2024,2024-07,1,3
V24-FAC+04616,CLT033042,2024-07-03,CZ,LSAT,7,2024,2024-07,2,3
V24-FAC+04617,CLT012878,2024-07-03,IBD,LSAT,7,2024,2024-07,2,3
V24-FAC+04618,CLT100997,2024-07-03,CZ,LSAT,7,2024,2024-07,2,3
V24-FAC+04620,CLT112351,2024-07-03,BY,LSAT,7,2024,2024-07,2,3
V24-FAC+04621,CLT109553,2024-07-03,LSAT,LSAT,7,2024,2024-07,2,3
V24-FAC+04622,CLT112351,2024-07-03,BY,LSAT,7,2024,2024-07,2,3
V24-FAC+04623,CLT098058,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04624,CLT100296,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04625,CLT080892,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04626,CLT112615,2024-07-03,IS,LSAT,7,2024,2024-07,2,3
V24-FAC+04627,CLT108987,2024-07-03,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04628,CLT112119,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04629,CLT111129,2024-07-03,AL,LSAT,7,2024,2024-07,2,3
V24-FAC+04630,CLT033042,2024-07-03,CZ,LSAT,7,2024,2024-07,2,3
V24-FAC+04631,CLT106142,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04632,CLT106020,2024-07-03,ME,LSAT,7,2024,2024-07,2,3
V24-FAC+04633,CLT091206,2024-07-03,ML,LSAT,7,2024,2024-07,2,3
V24-FAC+04634,CLT106578,2024-07-03,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04635,CLT111846,2024-07-03,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04636,CLT097896,2024-07-03,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04637,CLT109916,2024-07-03,BY,LSAT,7,2024,2024-07,2,3
V24-FAC+04638,CLT103881,2024-07-03,IS,LSAT,7,2024,2024-07,2,3
V24-FAC+04639,CLT107081,2024-07-03,IS,LSAT,7,2024,2024-07,2,3
V24-FAC+04640,CLT112374,2024-07-03,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04641,CLT109691,2024-07-03,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04642,CLT112463,2024-07-03,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04643,CLT112182,2024-07-03,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04644,CLT107140,2024-07-04,LSAT,LSAT,7,2024,2024-07,3,3
V24-FAC+04645,CLT101702,2024-07-04,CZ,LSAT,7,2024,2024-07,3,3
V24-FAC+04646,CLT110823,2024-07-04,CZ,LSAT,7,2024,2024-07,3,3
V24-FAC+04647,CLT110823,2024-07-04,CZ,LSAT,7,2024,2024-07,3,3
V24-FAC+04648,CLT112615,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04649,CLT105471,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04650,CLT057465,2024-07-04,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04651,CLT057465,2024-07-04,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04652,CLT071425,2024-07-04,LSAT,LSAT,7,2024,2024-07,3,3
V24-FAC+04653,CLT103431,2024-07-04,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04654,CLT110997,2024-07-04,AL,LSAT,7,2024,2024-07,3,3
V24-FAC+04655,CLT091206,2024-07-04,ML,LSAT,7,2024,2024-07,3,3
V24-FAC+04656,CLT099780,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04657,CLT109532,2024-07-04,ML,LSAT,7,2024,2024-07,3,3
V24-FAC+04658,CLT083831,2024-07-04,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04659,CLT098836,2024-07-04,SE,LSAT,7,2024,2024-07,3,3
V24-FAC+04660,CLT107901,2024-07-04,ML,LSAT,7,2024,2024-07,3,3
V24-FAC+04661,CLT085755,2024-07-04,LSAT,LSAT,7,2024,2024-07,3,3
V24-FAC+04662,CLT103881,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04663,CLT112011,2024-07-04,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04664,CLT107811,2024-07-04,BY,LSAT,7,2024,2024-07,3,3
V24-FAC+04665,CLT107811,2024-07-04,BY,LSAT,7,2024,2024-07,3,3
V24-FAC+04666,CLT109396,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04667,CLT107619,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04668,CLT094905,2024-07-04,IS,LSAT,7,2024,2024-07,3,3
V24-FAC+04669,CLT068613,2024-07-04,IBD,LSAT,7,2024,2024-07,3,3
V24-FAC+04670,CLT111778,2024-07-04,BY,LSAT,7,2024,2024-07,3,3
V24-FAC+04671,CLT111779,2024-07-04,BY,LSAT,7,2024,2024-07,3,3
V24-FAC+04672,CLT109962,2024-07-04,BY,LSAT,7,2024,2024-07,3,3
V24-FAC+04673,CLT098308,2024-07-04,LSAT,LSAT,7,2024,2024-07,3,3
V24-FAC+04674,CLT109298,2024-07-05,MH,LSAT,7,2024,2024-07,4,3
V24-FAC+04675,CLT066258,2024-07-05,FJR,LSAT,7,2024,2024-07,4,3
V24-FAC+04676,CLT078354,2024-07-05,CZ,LSAT,7,2024,2024-07,4,3
V24-FAC+04677,CLT111011,2024-07-05,BY,LSAT,7,2024,2024-07,4,3
V24-FAC+04678,CLT110613,2024-07-05,BY,LSAT,7,2024,2024-07,4,3
V24-FAC+04679,CLT107949,2024-07-05,BY,LSAT,7,2024,2024-07,4,3
V24-FAC+04680,CLT112492,2024-07-05,CZ,LSAT,7,2024,2024-07,4,3
V24-FAC+04681,CLT106250,2024-07-05,CZ,LSAT,7,2024,2024-07,4,3
V24-FAC+04682,CLT079214,2024-07-05,CZ,LSAT,7,2024,2024-07,4,3
V24-FAC+04683,CLT099558,2024-07-05,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04684,CLT112335,2024-07-05,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04685,CLT112335,2024-07-05,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04686,CLT090166,2024-07-05,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04687,CLT107948,2024-07-05,BY,LSAT,7,2024,2024-07,4,3
V24-FAC+04688,CLT106076,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04689,CLT104508,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04690,CLT109629,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04691,CLT099366,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04692,CLT109532,2024-07-05,ML,LSAT,7,2024,2024-07,4,3
V24-FAC+04693,CLT104120,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04694,CLT104120,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04695,CLT104120,2024-07-05,IS,LSAT,7,2024,2024-07,4,3
V24-FAC+04696,CLT106115,2024-07-05,FJR,LSAT,7,2024,2024-07,4,3
V24-FAC+04697,CLT076898,2024-07-05,ML,LSAT,7,2024,2024-07,4,3
V24-FAC+04698,CLT109753,2024-07-05,MH,LSAT,7,2024,2024-07,4,3
V24-FAC+04699,CLT105453,2024-07-05,IBD,LSAT,7,2024,2024-07,4,3
V24-FAC+04700,CLT112108,2024-07-08,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04701,CLT098308,2024-07-08,LSAT,LSAT,7,2024,2024-07,0,3
V24-FAC+04702,CLT071425,2024-07-08,LSAT,LSAT,7,2024,2024-07,0,3
V24-FAC+04703,CLT071425,2024-07-08,LSAT,LSAT,7,2024,2024-07,0,3
V24-FAC+04704,CLT071345,2024-07-08,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04705,CLT011712,2024-07-08,ML,LSAT,7,2024,2024-07,0,3
V24-FAC+04706,CLT109532,2024-07-08,ML,LSAT,7,2024,2024-07,0,3
V24-FAC+04708,CLT103725,2024-07-08,MH,LSAT,7,2024,2024-07,0,3
V24-FAC+04709,CLT103725,2024-07-08,MH,LSAT,7,2024,2024-07,0,3
V24-FAC+04710,CLT101737,2024-07-08,FJR,LSAT,7,2024,2024-07,0,3
V24-FAC+04711,CLT110996,2024-07-08,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04712,CLT110996,2024-07-08,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04713,CLT110998,2024-07-08,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04714,CLT102156,2024-07-08,FJR,LSAT,7,2024,2024-07,0,3
V24-FAC+04715,CLT078992,2024-07-09,FJR,LSAT,7,2024,2024-07,1,3
V24-FAC+04716,CLT112627,2024-07-09,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04717,CLT098037,2024-07-09,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04718,CLT111406,2024-07-09,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04719,CLT111406,2024-07-09,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04720,CLT112324,2024-07-09,ASO,LSAT,7,2024,2024-07,1,3
V24-FAC+04721,CLT109629,2024-07-09,IS,LSAT,7,2024,2024-07,1,3
V24-FAC+04722,CLT045688,2024-07-09,IBD,LSAT,7,2024,2024-07,1,3
V24-FAC+04723,CLT045688,2024-07-09,IBD,LSAT,7,2024,2024-07,1,3
V24-FAC+04724,CLT112136,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04725,CLT026177,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04726,CLT111146,2024-07-09,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04727,CLT112145,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04728,CLT098058,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04729,CLT112145,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04730,CLT026177,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04731,CLT111615,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04732,CLT026177,2024-07-09,ME,LSAT,7,2024,2024-07,1,3
V24-FAC+04733,CLT076898,2024-07-09,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04734,CLT099325,2024-07-09,MH,LSAT,7,2024,2024-07,1,3
V24-FAC+04735,CLT091206,2024-07-09,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04736,CLT091206,2024-07-09,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04737,CLT091206,2024-07-09,ML,LSAT,7,2024,2024-07,1,3
V24-FAC+04738,CLT012878,2024-07-09,IBD,LSAT,7,2024,2024-07,1,3
V24-FAC+04739,CLT112634,2024-07-09,LSAT,LSAT,7,2024,2024-07,1,3
V24-FAC+04740,CLT106578,2024-07-09,FJR,LSAT,7,2024,2024-07,1,3
V24-FAC+04742,CLT030954,2024-07-09,AL,LSAT,7,2024,2024-07,1,3
V24-FAC+04743,CLT111142,2024-07-10,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04744,CLT107838,2024-07-10,BY,LSAT,7,2024,2024-07,2,3
V24-FAC+04745,CLT107838,2024-07-10,BY,LSAT,7,2024,2024-07,2,3
V24-FAC+04746,CLT111144,2024-07-10,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04747,CLT110970,2024-07-10,FJR,LSAT,7,2024,2024-07,2,3
V24-FAC+04748,CLT070730,2024-07-10,LSAT,LSAT,7,2024,2024-07,2,3
V24-FAC+04749,CLT070730,2024-07-10,LSAT,LSAT,7,2024,2024-07,2,3
V24-FAC+04750,CLT110997,2024-07-10,AL,LSAT,7,2024,2024-07,2,3
V24-FAC+04751,CLT068613,2024-07-10,IBD,LSAT,7,2024,2024-07,2,3
V24-FAC+04752,CLT110997,2024-07-10,AL,LSAT,7,2024,2024-07,2,3
V24-FAC+04753,CLT061147,2024-07-10,AL,LSAT,7,2024,2024-07,2,3
V24-FAC+04754,CLT068613,2024-07-10,IBD,LSAT,7,2024,2024-07,2,3
V24-FAC+04755,CLT110998,2024-07-10,AL,LSAT,7,2024,2024-07,2,3
V24-FAC+04756,CLT012878,2024-07-10,IBD,LSAT,7,2024,2024-07,2,3
V24-FAC+04757,CLT079817,2024-07-10,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04758,CLT079817,2024-07-10,ASO,LSAT,7,2024,2024-07,2,3
V24-FAC+04759,CLT110685,2024-07-10,LSAT,LSAT,7,2024,2024-07,2,3
V24-FAC+04761,CLT081828,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04762,CLT107300,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04763,CLT107300,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04764,CLT107300,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04765,CLT103147,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04766,CLT111146,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04767,CLT109461,2024-07-11,MH,LSAT,7,2024,2024-07,3,3
V24-FAC+04768,CLT112480,2024-07-11,ML,LSAT,7,2024,2024-07,3,3
V24-FAC+04769,CLT099558,2024-07-11,ASO,LSAT,7,2024,2024-07,3,3
V24-FAC+04770,CLT112374,2024-07-11,ASO,LSAT,7,2024,2024-07,3,3
V24-FAC+04771,CLT112011,2024-07-11,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04772,CLT083831,2024-07-11,FJR,LSAT,7,2024,2024-07,3,3
V24-FAC+04773,CLT012878,2024-07-11,IBD,LSAT,7,2024,2024-07,3,3
V24-FAC+04774,CLT112184,2024-07-12,AL,LSAT,7,2024,2024-07,4,3
V24-FAC+04775,CLT111549,2024-07-12,AL,LSAT,7,2024,2024-07,4,3
V24-FAC+04776,CLT110998,2024-07-12,AL,LSAT,7,2024,2024-07,4,3
V24-FAC+04778,CLT111330,2024-07-12,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04779,CLT111330,2024-07-12,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04780,CLT111330,2024-07-12,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04781,CLT090166,2024-07-12,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04782,CLT099558,2024-07-12,ASO,LSAT,7,2024,2024-07,4,3
V24-FAC+04783,CLT110421,2024-07-12,MH,LSAT,7,2024,2024-07,4,3
V24-FAC+04784,CLT110421,2024-07-12,MH,LSAT,7,2024,2024-07,4,3
V24-FAC+04785,CLT109655,2024-07-12,ME,LSAT,7,2024,2024-07,4,3
V24-FAC+04786,CLT026177,2024-07-12,ME,LSAT,7,2024,2024-07,4,3
V24-FAC+04787,CLT098836,2024-07-12,LSAT,LSAT,7,2024,2024-07,4,3
V24-FAC+04788,CLT111378,2024-07-12,ME,LSAT,7,2024,2024-07,4,3
V24-FAC+04789,CLT012878,2024-07-15,IBD,LSAT,7,2024,2024-07,0,3
V24-FAC+04790,CLT099780,2024-07-15,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04791,CLT099780,2024-07-15,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04792,CLT099780,2024-07-15,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04793,CLT112463,2024-07-15,ASO,LSAT,7,2024,2024-07,0,3
V24-FAC+04794,CLT109753,2024-07-15,MH,LSAT,7,2024,2024-07,0,3
V24-FAC+04795,CLT111846,2024-07-15,FJR,LSAT,7,2024,2024-07,0,3
V24-FAC+04796,CLT108987,2024-07-15,FJR,LSAT,7,2024,2024-07,0,3
V24-FAC+04797,CLT030954,2024-07-15,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04798,CLT030954,2024-07-15,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04799,CLT030954,2024-07-15,AL,LSAT,7,2024,2024-07,0,3
V24-FAC+04800,CLT107466,2024-07-15,IS,LSAT,7,2024,2024-07,0,3
V24-FAC+04801,CLT090241,2024-07-15,ML,LSAT,7,2024,2024-07,0,3
